DepartureStation,ArrivalStation,Capacity,Weekend,Month,Hour,Duration,Passengers
BB,AT,240,1,3,12,1.25,192.0
AK,AT,240,1,2,14,1.5,211.0
AO,AT,240,1,12,8,1.42,216.0
AP,AT,240,1,6,8,3.67,212.0
AW,AT,240,0,6,7,1.67,197.0
AW,AT,220,0,2,5,1.58,116.0
AL,AT,240,1,8,11,2.33,192.0
AU,AT,240,0,6,16,2.08,240.0
AF,AT,220,1,7,9,2.67,205.0
AW,AT,220,0,5,10,1.83,220.0
BQ,AT,220,1,11,22,1.57,206.0
AK,AT,220,0,2,9,1.5,195.0
AJ,AT,240,0,1,7,2.92,235.0
BE,AT,220,1,2,14,1.33,217.0
AU,AT,240,0,1,9,2.08,240.0
BD,AT,220,1,9,9,1.75,216.0
AW,AT,240,0,3,20,1.58,240.0
AZ,AT,220,1,7,15,0.92,211.0
AU,AT,240,0,7,16,2.08,208.0
BB,AT,240,1,7,12,1.25,139.0
AW,AT,240,1,3,20,1.58,178.0
BM,AT,220,0,7,0,4.5,158.0
AW,AT,220,1,4,18,1.58,196.0
AW,AT,240,0,2,7,1.58,185.0
AU,AT,240,1,8,16,2.08,240.0
AW,AT,240,1,9,6,1.58,204.0
AJ,AT,240,1,11,7,2.92,240.0
AJ,AT,220,1,10,7,2.92,220.0
BB,AT,220,0,12,12,1.25,187.0
AQ,AT,240,0,12,15,1.5,220.0
AW,AT,236,1,8,10,1.75,212.0
BM,AT,240,0,1,23,5.42,239.0
AZ,AT,220,1,10,15,0.92,132.0
AF,AT,220,0,11,8,3.58,172.0
AK,AT,240,0,9,17,1.5,240.0
AW,AT,220,1,12,16,1.67,220.0
AW,AT,240,0,5,12,1.83,240.0
AW,AT,236,0,4,23,1.58,158.0
BE,AT,240,0,7,22,1.4,209.0
AZ,AT,220,1,10,15,0.92,220.0
BM,AT,240,0,4,20,4.42,180.0
BD,AT,240,0,6,9,1.75,225.0
BD,AT,220,0,5,17,1.83,205.0
AO,AT,220,0,7,18,1.75,220.0
BM,AT,240,1,8,19,4.5,194.0
AU,AT,240,0,5,21,2.08,240.0
BD,AT,220,1,1,14,1.67,220.0
AO,AT,220,1,8,18,1.75,220.0
AU,AT,220,0,7,9,2.08,220.0
AK,AT,220,1,1,23,1.5,220.0
AP,AT,240,1,4,8,3.58,240.0
AF,AT,240,1,5,9,2.58,236.0
AU,AT,240,0,10,21,2.08,179.0
BM,AT,240,0,10,0,4.42,199.0
AB,AT,220,0,4,18,1.25,116.0
AK,AT,220,0,4,16,1.5,220.0
BQ,AT,220,0,2,22,1.58,194.0
BE,AT,240,0,3,14,1.33,208.0
AF,AT,240,0,12,8,3.58,193.0
BM,AT,240,1,9,0,4.5,188.0
AU,AT,240,0,12,16,2.08,226.0
AF,AT,220,0,7,9,2.67,220.0
AW,AT,220,1,8,6,1.67,202.0
AW,AT,240,0,11,5,1.67,219.0
BQ,AT,240,1,10,22,1.57,166.0
BH,AT,236,0,2,9,3.25,236.0
BD,AT,240,0,2,14,1.67,238.0
AQ,AT,240,0,9,15,1.5,195.0
BE,AT,220,0,11,22,1.33,220.0
AU,AT,240,0,7,9,2.08,240.0
AK,AT,240,0,7,23,1.42,240.0
AW,AT,220,1,7,6,1.67,220.0
AW,AT,240,0,4,7,1.58,240.0
AZ,AT,240,0,6,15,0.92,199.0
BM,AT,240,0,1,19,5.42,202.0
AW,AT,220,0,11,8,1.67,194.0
BD,AT,240,1,7,9,1.75,215.0
AK,AT,240,1,1,23,1.5,240.0
AW,AT,220,1,6,10,1.75,207.0
AQ,AT,220,1,9,15,1.5,203.0
BE,AT,240,0,7,13,1.42,235.0
BE,AT,240,0,10,14,1.33,190.0
BD,AT,240,0,12,17,1.67,218.0
AP,AT,240,1,2,8,3.58,172.0
BD,AT,220,1,6,17,1.75,203.0
AK,AT,240,0,5,21,1.75,216.0
AW,AT,220,1,3,16,1.58,220.0
AF,AT,240,0,2,8,3.5,172.0
BM,AT,240,1,3,18,5.42,182.0
BM,AT,240,1,9,9,4.5,186.0
BM,AT,240,0,10,19,4.42,164.0
AY,AT,240,1,10,12,2.75,202.0
AK,AT,220,1,12,23,1.5,220.0
BM,AT,220,0,6,0,4.5,157.0
BD,AT,240,0,10,17,1.67,227.0
BB,AT,240,0,9,12,1.25,177.0
AJ,AT,220,0,7,7,3.0,220.0
AO,AT,240,1,7,18,1.75,240.0
BD,AT,240,0,11,17,1.67,219.0
AK,AT,220,1,6,14,1.58,217.0
AO,AT,220,0,5,18,1.58,207.0
BL,AT,240,1,5,22,1.67,240.0
AK,AT,220,0,6,20,1.42,172.0
BB,AT,240,1,7,12,1.25,190.0
AU,AT,240,0,4,22,2.08,240.0
AO,AT,240,1,9,8,1.5,182.0
AF,AT,220,0,3,9,2.5,177.0
AU,AT,240,1,8,21,2.07,238.0
AW,AT,240,0,5,20,1.83,167.0
AZ,AT,240,1,6,15,0.92,240.0
AF,AT,240,0,5,9,2.58,221.0
BE,AT,240,0,10,8,1.33,204.0
AK,AT,220,0,4,14,1.5,220.0
AO,AT,220,0,5,8,1.58,220.0
AK,AT,240,0,4,18,1.5,235.0
AF,AT,220,0,4,9,2.5,170.0
AO,AT,220,0,5,8,1.58,220.0
AK,AT,220,1,4,14,1.5,220.0
BL,AT,240,0,4,23,1.58,226.0
BM,AT,220,0,2,22,5.42,220.0
AW,AT,220,1,7,18,1.67,210.0
BH,AT,236,0,3,21,3.25,222.0
AQ,AT,240,1,9,15,1.5,221.0
AU,AT,240,1,8,16,2.08,240.0
AO,AT,220,1,11,8,1.42,213.0
BB,AT,240,0,3,12,1.25,150.0
BM,AT,240,1,7,20,4.5,197.0
AW,AT,240,1,7,19,1.67,240.0
AU,AT,240,0,8,16,2.08,240.0
AW,AT,240,0,7,10,1.75,236.0
AQ,AT,220,0,11,15,1.5,164.0
BM,AT,240,1,12,18,5.42,209.0
AO,AT,220,0,11,8,1.42,219.0
AL,AT,236,0,3,16,2.25,232.0
BH,AT,240,0,8,9,3.25,228.0
AK,AT,240,1,2,10,1.5,225.0
AW,AT,240,1,12,20,1.67,218.0
AU,AT,240,0,3,9,2.08,240.0
BL,AT,240,1,2,23,1.58,228.0
BH,AT,240,1,2,9,3.25,200.0
AW,AT,220,0,11,5,1.67,204.0
BH,AT,240,0,11,10,3.17,226.0
AP,AT,240,1,7,8,3.67,220.0
AZ,AT,240,0,8,15,0.92,202.0
AK,AT,220,0,2,10,1.5,206.0
AY,AT,220,1,2,11,2.75,220.0
AK,AT,220,1,2,10,1.5,176.0
BM,AT,240,0,3,23,5.42,208.0
AK,AT,240,1,9,10,1.5,240.0
AU,AT,220,0,11,9,2.08,214.0
AU,AT,220,0,2,22,2.08,220.0
AW,AT,240,0,2,11,1.58,146.0
AW,AT,240,1,10,18,1.67,235.0
BT,AT,220,0,12,16,1.5,219.0
AW,AT,220,0,2,9,1.58,184.0
BD,AT,220,0,10,17,1.67,171.0
BP,AT,240,0,6,7,1.17,174.0
AK,AT,240,0,8,23,1.42,240.0
AW,AT,220,1,2,7,1.58,220.0
AJ,AT,240,1,5,7,2.83,209.0
AW,AT,236,0,9,16,1.58,236.0
AW,AT,240,1,2,7,1.58,201.0
AK,AT,240,0,5,20,1.75,240.0
AO,AT,220,1,1,8,1.42,200.0
AQ,AT,240,0,12,15,1.5,213.0
AW,AT,240,0,11,6,1.67,186.0
BE,AT,240,0,12,14,1.33,192.0
AW,AT,240,1,7,20,1.67,240.0
BE,AT,240,1,5,22,1.42,221.0
AK,AT,240,1,2,14,1.5,184.0
AW,AT,240,0,5,5,1.83,196.0
BM,AT,240,0,5,19,4.5,185.0
AW,AT,240,1,6,6,1.67,192.0
AZ,AT,240,0,10,15,0.92,240.0
AY,AT,220,1,1,16,2.75,205.0
AY,AT,240,1,8,12,2.83,197.0
AW,AT,240,1,6,19,1.67,240.0
BM,AT,240,0,10,20,4.42,180.0
BM,AT,240,0,11,20,4.42,135.0
AW,AT,220,1,2,6,1.58,199.0
BD,AT,240,1,9,17,1.75,219.0
BL,AT,220,1,1,23,1.58,220.0
AW,AT,220,0,8,18,1.67,202.0
AK,AT,240,0,1,16,1.5,214.0
AK,AT,240,1,3,14,1.5,240.0
AW,AT,220,0,10,6,1.67,220.0
BB,AT,240,1,7,12,1.25,160.0
BM,AT,240,0,1,18,5.42,240.0
AU,AT,240,0,6,16,2.08,228.0
AW,AT,220,0,5,5,1.83,220.0
AU,AT,220,0,1,16,2.08,218.0
BB,AT,240,0,4,12,1.25,208.0
AW,AT,220,0,12,20,1.67,220.0
AK,AT,220,0,7,23,1.42,220.0
AF,AT,240,1,9,9,2.58,225.0
AB,AT,220,0,1,18,1.25,137.0
AW,AT,236,0,8,20,1.67,203.0
AF,AT,220,1,6,9,2.67,193.0
AY,AT,240,0,8,12,2.83,143.0
AW,AT,240,1,1,7,1.58,188.0
AK,AT,220,1,12,22,1.42,212.0
AY,AT,220,1,12,12,2.75,158.0
BE,AT,240,0,9,13,1.42,235.0
BE,AT,220,1,1,22,1.33,207.0
AW,AT,220,1,4,7,1.58,158.0
AU,AT,240,0,6,21,2.07,240.0
AK,AT,220,1,12,14,1.5,220.0
AW,AT,240,0,11,10,1.67,165.0
BE,AT,240,0,10,14,1.33,215.0
AW,AT,220,0,12,7,1.67,219.0
AK,AT,240,0,6,16,1.58,236.0
AO,AT,220,0,12,15,1.5,211.0
AJ,AT,240,0,5,7,2.83,114.0
BM,AT,220,1,4,0,4.42,137.0
AY,AT,240,1,10,12,2.75,238.0
BH,AT,240,0,4,21,3.25,223.0
AK,AT,240,0,6,16,1.58,228.0
AW,AT,240,1,4,16,1.58,211.0
BE,AT,220,0,5,13,1.42,184.0
BM,AT,240,0,10,9,4.42,217.0
AW,AT,240,1,9,5,1.58,240.0
BH,AT,240,0,4,9,3.25,233.0
BH,AT,240,1,4,21,3.25,226.0
AK,AT,240,1,5,14,1.75,240.0
AU,AT,240,0,4,16,2.08,188.0
AK,AT,220,0,5,16,1.75,220.0
AW,AT,220,1,3,20,1.58,220.0
AW,AT,220,0,7,6,1.67,189.0
AK,AT,240,1,2,23,1.5,240.0
AU,AT,240,1,2,9,2.08,240.0
AW,AT,240,0,12,5,1.67,240.0
BM,AT,240,1,1,23,5.42,223.0
AK,AT,240,0,1,23,1.5,240.0
BD,AT,220,1,3,17,1.67,199.0
BQ,AT,220,0,11,22,1.57,180.0
BE,AT,220,1,11,14,1.33,195.0
BM,AT,240,0,1,23,5.42,226.0
AO,AT,240,0,7,18,1.75,240.0
BD,AT,240,1,3,14,1.67,199.0
BM,AT,220,1,5,19,4.5,160.0
AW,AT,220,0,11,6,1.67,193.0
BQ,AT,220,0,9,22,1.57,199.0
AF,AT,240,0,3,9,2.5,240.0
BM,AT,220,1,3,19,5.42,178.0
AB,AT,220,0,2,18,1.25,141.0
BM,AT,240,1,10,9,4.42,210.0
AY,AT,240,1,9,12,2.83,182.0
BO,AT,220,0,6,8,1.67,220.0
AW,AT,240,1,8,20,1.67,240.0
AK,AT,240,0,2,23,1.5,204.0
AW,AT,220,1,3,9,1.58,201.0
BL,AT,220,1,2,23,1.58,218.0
AP,AT,240,1,11,8,3.58,239.0
AW,AT,220,1,3,11,1.58,220.0
BQ,AT,220,1,2,8,1.58,220.0
AW,AT,240,0,7,19,1.67,220.0
BQ,AT,220,0,6,22,1.58,213.0
AW,AT,236,1,8,6,1.67,176.0
AP,AT,240,0,9,8,3.67,211.0
AW,AT,240,1,11,19,1.67,211.0
AW,AT,240,1,2,9,1.58,180.0
BB,AT,220,0,9,12,1.25,193.0
AO,AT,240,1,11,18,1.5,240.0
AJ,AT,220,0,8,7,3.0,183.0
BE,AT,240,0,5,22,1.42,209.0
AW,AT,220,1,4,6,1.58,220.0
AW,AT,220,1,9,7,1.58,167.0
BE,AT,240,0,10,14,1.33,193.0
AO,AT,220,0,11,18,1.5,218.0
AK,AT,240,0,11,23,1.5,240.0
AP,AT,220,0,5,8,3.58,218.0
AK,AT,220,0,11,22,1.42,217.0
AK,AT,240,0,5,23,1.75,208.0
BM,AT,240,0,7,19,4.5,204.0
AQ,AT,240,0,12,15,1.5,203.0
BD,AT,240,1,4,14,1.67,236.0
AW,AT,240,1,12,7,1.67,240.0
AW,AT,220,1,4,7,1.58,191.0
AU,AT,220,1,7,9,2.08,220.0
AK,AT,240,1,5,17,1.75,240.0
AO,AT,220,1,5,8,1.58,187.0
BD,AT,220,1,4,23,1.67,199.0
AK,AT,220,0,5,21,1.75,220.0
AK,AT,240,1,4,23,1.5,240.0
AU,AT,240,1,12,16,2.08,198.0
AK,AT,240,0,6,16,1.58,240.0
AW,AT,240,1,10,19,1.67,228.0
AK,AT,220,1,3,14,1.5,210.0
BM,AT,240,0,3,20,4.42,213.0
BB,AT,220,0,11,12,1.25,162.0
AK,AT,220,1,1,23,1.5,204.0
AZ,AT,220,1,10,15,0.92,186.0
BO,AT,220,0,1,8,1.58,151.0
AU,AT,240,0,11,21,2.08,181.0
AP,AT,220,1,6,8,3.67,220.0
AW,AT,240,1,3,19,1.58,222.0
AU,AT,220,1,11,9,2.08,174.0
AU,AT,240,0,9,9,2.08,234.0
AW,AT,220,0,3,16,1.58,220.0
BD,AT,220,0,8,9,1.75,220.0
BE,AT,240,0,12,8,1.33,162.0
AP,AT,240,0,9,8,3.67,231.0
BM,AT,240,1,9,9,4.5,172.0
AW,AT,220,0,9,5,1.58,220.0
AZ,AT,240,0,9,15,0.92,201.0
AW,AT,240,0,1,16,1.58,235.0
BM,AT,220,1,7,0,4.5,189.0
AB,AT,220,1,2,18,1.25,181.0
BH,AT,240,1,2,9,3.25,220.0
BE,AT,220,1,12,14,1.33,179.0
AJ,AT,240,0,2,7,2.92,191.0
BE,AT,240,1,10,22,1.33,159.0
AU,AT,240,1,12,13,2.08,221.0
AZ,AT,220,1,12,14,1.92,188.0
AU,AT,240,1,1,22,2.08,240.0
AJ,AT,240,0,10,7,2.92,233.0
AW,AT,220,0,9,6,1.58,214.0
AO,AT,220,1,11,18,1.5,207.0
AO,AT,240,0,10,8,1.42,226.0
BH,AT,220,0,1,21,3.25,207.0
AP,AT,220,0,8,8,3.67,215.0
AW,AT,220,1,7,18,1.67,220.0
AP,AT,240,0,9,8,3.67,223.0
AB,AT,220,0,3,18,1.25,156.0
AW,AT,240,1,8,6,1.67,182.0
BE,AT,220,0,11,22,1.33,214.0
BD,AT,240,1,2,14,1.67,240.0
AW,AT,240,1,7,10,1.75,232.0
BD,AT,240,0,9,17,1.75,240.0
BL,AT,240,1,7,22,1.67,221.0
AY,AT,240,0,8,12,2.83,151.0
AK,AT,240,0,12,22,1.42,240.0
AW,AT,240,0,2,9,1.58,178.0
AK,AT,240,1,9,16,1.5,240.0
AO,AT,240,0,9,18,1.5,240.0
AZ,AT,240,1,4,10,1.0,111.0
AY,AT,240,0,4,11,2.75,167.0
AK,AT,240,0,4,23,1.5,240.0
BE,AT,240,1,6,22,1.4,179.0
AJ,AT,240,0,12,7,2.92,220.0
AW,AT,240,1,3,7,1.58,180.0
BD,AT,240,0,3,17,1.67,199.0
BE,AT,220,0,8,22,1.4,213.0
AK,AT,240,1,3,18,1.5,240.0
AP,AT,220,0,3,21,3.58,153.0
AY,AT,240,0,10,12,2.75,226.0
AQ,AT,240,0,11,15,1.5,219.0
AW,AT,240,0,11,16,1.67,240.0
AZ,AT,220,0,2,16,2.0,208.0
AK,AT,240,1,10,22,1.42,240.0
AL,AT,240,0,10,22,2.25,240.0
BM,AT,240,0,9,0,4.5,201.0
AW,AT,240,1,6,20,1.67,235.0
AK,AT,240,1,1,13,1.5,218.0
AK,AT,220,1,7,21,1.42,220.0
AW,AT,240,1,8,20,1.67,230.0
BM,AT,240,1,3,19,4.42,240.0
AK,AT,240,0,2,17,1.5,240.0
AU,AT,220,1,2,22,2.08,220.0
BE,AT,220,1,6,8,1.42,193.0
AF,AT,220,0,8,9,2.67,198.0
BM,AT,240,1,3,20,4.42,194.0
AO,AT,240,0,7,8,1.58,210.0
BM,AT,240,0,2,19,5.42,240.0
BD,AT,220,1,2,17,1.67,166.0
AU,AT,220,0,6,16,2.08,205.0
BM,AT,240,0,6,19,4.5,194.0
AZ,AT,220,1,10,15,0.92,175.0
AW,AT,220,0,1,23,1.58,152.0
AW,AT,220,0,1,11,1.58,170.0
AW,AT,240,1,11,6,1.67,188.0
AF,AT,220,0,5,9,2.58,196.0
AU,AT,240,1,5,9,2.08,238.0
AW,AT,220,0,3,11,1.58,199.0
AP,AT,240,0,8,8,3.67,235.0
AW,AT,220,0,7,20,1.67,220.0
AU,AT,240,1,2,9,2.08,240.0
AK,AT,220,1,12,23,1.5,179.0
AZ,AT,220,1,1,9,2.0,114.0
AW,AT,240,0,10,19,1.67,229.0
AO,AT,240,1,9,8,1.5,234.0
BQ,AT,220,1,1,22,1.58,220.0
AZ,AT,240,0,11,14,1.92,167.0
AQ,AT,240,1,7,15,1.58,222.0
BB,AT,220,1,2,12,1.25,215.0
AK,AT,240,0,10,22,1.42,240.0
AU,AT,220,1,1,16,2.08,220.0
AK,AT,240,0,7,21,1.42,240.0
AK,AT,220,1,8,14,1.58,220.0
BB,AT,240,0,7,12,1.25,136.0
AW,AT,220,1,7,12,1.75,220.0
AW,AT,240,0,10,19,1.67,240.0
AP,AT,240,1,5,8,3.58,234.0
AK,AT,240,1,2,23,1.5,185.0
AW,AT,220,0,4,23,1.58,220.0
BE,AT,220,1,11,14,1.33,189.0
AW,AT,220,0,4,6,1.58,218.0
BE,AT,220,1,4,14,1.33,213.0
AU,AT,220,1,5,9,2.08,220.0
AK,AT,240,0,1,23,1.5,208.0
BL,AT,220,0,4,23,1.58,218.0
AU,AT,220,1,5,21,2.08,220.0
AZ,AT,240,0,4,10,1.0,194.0
AU,AT,240,0,4,9,2.08,240.0
AO,AT,240,0,3,8,1.42,225.0
AW,AT,240,0,10,18,1.67,196.0
AK,AT,220,0,2,23,1.5,220.0
AW,AT,240,1,1,9,1.58,214.0
BB,AT,220,1,3,12,1.25,216.0
AP,AT,240,0,1,8,3.58,194.0
AU,AT,220,0,11,16,2.08,165.0
BM,AT,240,0,11,18,5.42,166.0
AL,AT,220,0,3,16,2.25,172.0
AW,AT,220,0,11,7,1.67,210.0
BM,AT,220,1,1,23,5.42,181.0
AW,AT,240,0,8,6,1.67,201.0
AU,AT,220,0,10,9,2.08,220.0
BM,AT,240,0,1,22,5.42,209.0
AF,AT,240,1,3,8,3.5,227.0
AW,AT,240,0,9,12,1.58,240.0
BE,AT,240,1,12,14,1.33,221.0
AP,AT,240,0,6,8,3.67,235.0
BE,AT,240,0,10,8,1.33,204.0
AQ,AT,240,1,3,18,1.5,203.0
AJ,AT,240,0,11,7,2.92,239.0
AU,AT,240,1,12,13,2.08,237.0
AW,AT,240,0,6,19,1.67,237.0
AW,AT,220,0,10,23,1.67,220.0
BD,AT,220,0,7,9,1.75,200.0
AW,AT,240,0,11,10,1.67,215.0
BM,AT,240,1,10,0,4.42,167.0
AO,AT,220,1,2,8,1.42,213.0
AK,AT,220,0,9,14,1.5,220.0
AO,AT,220,1,10,8,1.42,197.0
BD,AT,220,1,8,9,1.75,220.0
BD,AT,240,0,12,9,1.67,190.0
BE,AT,220,0,7,8,1.42,204.0
BM,AT,240,1,12,23,5.42,166.0
AQ,AT,220,0,6,15,1.58,220.0
AW,AT,240,0,8,12,1.75,240.0
AW,AT,220,0,1,9,1.58,159.0
BM,AT,240,0,8,19,4.5,159.0
BQ,AT,220,0,1,8,1.58,220.0
AK,AT,220,0,1,10,1.5,204.0
AW,AT,240,1,12,16,1.67,233.0
AK,AT,240,0,9,10,1.5,240.0
BH,AT,220,1,7,9,3.25,220.0
AW,AT,220,0,1,5,1.58,113.0
AU,AT,220,1,2,22,2.08,220.0
AW,AT,240,0,12,7,1.67,240.0
AF,AT,240,1,10,19,2.58,179.0
AK,AT,240,0,12,16,1.5,200.0
AW,AT,240,0,4,11,1.58,240.0
AF,AT,220,1,5,9,2.58,220.0
AU,AT,240,0,11,21,2.08,213.0
BO,AT,220,0,4,8,1.58,220.0
BM,AT,240,1,9,9,4.5,193.0
BD,AT,220,1,5,17,1.83,208.0
AW,AT,240,0,5,22,1.83,114.0
AK,AT,240,1,5,23,1.75,215.0
AW,AT,240,0,10,20,1.67,202.0
AW,AT,220,0,5,19,1.83,184.0
AU,AT,240,1,6,16,2.08,240.0
AW,AT,240,1,4,18,1.58,230.0
AF,AT,240,0,8,9,2.67,193.0
AF,AT,240,0,4,9,2.5,236.0
BD,AT,240,0,4,17,1.67,221.0
AW,AT,240,1,3,7,1.58,120.0
AW,AT,240,0,11,6,1.67,215.0
AW,AT,240,1,6,19,1.67,237.0
BE,AT,240,0,1,14,1.33,194.0
AU,AT,240,0,8,9,2.08,237.0
BQ,AT,240,1,9,22,1.57,239.0
AP,AT,240,1,10,8,3.58,236.0
BM,AT,240,1,2,22,5.42,229.0
BM,AT,240,0,3,19,4.42,240.0
AO,AT,220,0,12,8,1.42,193.0
AK,AT,220,1,2,16,1.5,168.0
BQ,AT,220,0,11,22,1.57,206.0
AJ,AT,220,0,7,7,3.0,200.0
AY,AT,240,1,2,11,2.75,120.0
AW,AT,240,0,7,6,1.67,215.0
BM,AT,220,0,2,23,5.42,161.0
AW,AT,240,0,9,18,1.58,215.0
AU,AT,240,1,9,9,2.08,240.0
AW,AT,220,0,7,18,1.67,194.0
AL,AT,220,1,8,11,2.33,202.0
AW,AT,240,0,8,19,1.67,212.0
AP,AT,240,1,7,8,3.67,215.0
AW,AT,240,1,3,7,1.58,240.0
AW,AT,236,0,1,11,1.58,213.0
AY,AT,240,1,3,11,2.75,240.0
AU,AT,240,1,12,13,2.08,191.0
AU,AT,240,1,6,9,2.08,207.0
AW,AT,240,0,11,7,1.67,240.0
AK,AT,220,0,1,10,1.5,220.0
BM,AT,240,0,10,9,4.42,215.0
AK,AT,220,0,8,16,1.58,220.0
BH,AT,240,1,3,21,3.25,212.0
BL,AT,240,0,2,23,1.58,214.0
AU,AT,240,0,8,21,2.07,240.0
AZ,AT,240,0,1,16,2.0,162.0
AK,AT,240,0,7,16,1.58,240.0
AK,AT,240,0,2,10,1.5,240.0
AW,AT,240,1,4,9,1.58,180.0
BD,AT,240,1,9,9,1.75,225.0
BS,AT,240,1,10,8,1.25,161.0
AK,AT,220,0,4,23,1.5,208.0
AP,AT,240,1,1,8,3.58,182.0
BE,AT,240,0,8,22,1.4,229.0
AK,AT,240,0,6,14,1.58,240.0
AK,AT,220,0,5,21,1.75,220.0
BQ,AT,220,1,8,22,1.58,220.0
AK,AT,240,1,10,23,1.5,239.0
AU,AT,240,1,5,21,2.08,240.0
BM,AT,240,0,4,23,4.42,211.0
AW,AT,220,0,4,19,1.58,200.0
BD,AT,220,1,5,17,1.83,215.0
BM,AT,240,1,5,20,4.5,188.0
AK,AT,240,0,4,23,1.5,211.0
AW,AT,240,1,8,19,1.67,200.0
AP,AT,220,0,4,8,3.58,215.0
AW,AT,240,1,5,5,1.83,240.0
BE,AT,220,1,4,14,1.33,201.0
AK,AT,220,1,4,18,1.5,220.0
AW,AT,240,0,5,20,1.83,216.0
AW,AT,240,0,11,18,1.67,207.0
BM,AT,240,0,9,19,4.5,189.0
BH,AT,220,0,3,21,3.25,201.0
AP,AT,240,0,6,8,3.67,228.0
BQ,AT,240,1,2,8,1.58,226.0
AQ,AT,240,0,10,15,1.5,214.0
BE,AT,240,1,5,8,1.42,227.0
AO,AT,240,0,10,18,1.5,205.0
BQ,AT,220,1,1,8,1.58,159.0
BM,AT,240,0,1,23,5.42,220.0
AW,AT,240,1,12,12,1.67,240.0
AK,AT,220,1,2,14,1.5,165.0
BH,AT,240,1,12,10,3.17,236.0
AU,AT,240,1,10,9,2.08,223.0
AO,AT,240,0,9,8,1.5,235.0
AQ,AT,240,1,9,15,1.5,230.0
AO,AT,240,0,3,18,1.42,232.0
AQ,AT,220,1,12,15,1.5,210.0
AW,AT,220,1,8,18,1.67,220.0
AW,AT,240,1,12,16,1.67,240.0
AW,AT,240,0,8,5,1.67,197.0
AU,AT,240,1,6,21,2.07,240.0
AK,AT,240,0,9,17,1.5,240.0
AK,AT,240,0,9,23,1.33,240.0
BQ,AT,240,0,8,22,1.58,201.0
AK,AT,240,1,9,14,1.5,204.0
AW,AT,240,0,12,10,1.67,238.0
AW,AT,240,0,6,6,1.67,213.0
AF,AT,220,0,7,9,2.67,220.0
AO,AT,220,0,7,8,1.58,220.0
AK,AT,240,0,2,23,1.5,226.0
AJ,AT,240,0,6,7,3.0,240.0
AP,AT,220,1,9,8,3.67,220.0
AK,AT,220,1,1,17,1.5,220.0
AF,AT,240,1,5,9,2.58,240.0
AF,AT,240,0,2,8,3.5,212.0
AW,AT,240,0,6,12,1.75,184.0
AU,AT,220,1,6,16,2.08,180.0
AK,AT,240,1,7,23,1.42,240.0
BH,AT,240,1,11,10,3.17,202.0
BE,AT,240,1,6,13,1.42,214.0
AJ,AT,220,0,6,7,3.0,220.0
BD,AT,240,0,5,9,1.83,239.0
AW,AT,240,0,6,19,1.67,189.0
AK,AT,220,0,5,23,1.75,219.0
AU,AT,220,0,4,16,2.08,220.0
AF,AT,220,1,4,9,2.5,165.0
AW,AT,240,1,4,19,1.58,239.0
AO,AT,240,0,4,18,1.42,224.0
BQ,AT,240,0,7,22,1.58,195.0
BL,AT,220,0,3,23,1.58,220.0
AU,AT,240,0,3,16,2.08,240.0
AW,AT,240,0,6,20,1.67,240.0
BE,AT,220,0,6,13,1.42,220.0
BM,AT,220,0,6,19,4.5,190.0
BL,AT,220,0,1,23,1.58,220.0
AO,AT,240,0,1,8,1.42,207.0
BM,AT,240,1,3,20,4.42,218.0
AK,AT,220,1,1,10,1.5,219.0
BM,AT,240,1,3,19,4.42,206.0
AW,AT,220,0,12,18,1.67,220.0
AO,AT,220,0,3,8,1.42,209.0
BO,AT,220,1,2,8,1.58,220.0
AW,AT,240,1,5,20,1.83,215.0
AU,AT,220,0,3,9,2.08,220.0
BM,AT,220,1,12,19,5.42,153.0
AU,AT,240,0,2,16,2.08,240.0
BM,AT,240,1,12,18,5.42,240.0
AK,AT,240,0,6,23,1.42,213.0
AW,AT,220,0,7,20,1.67,213.0
AK,AT,220,0,2,16,1.5,176.0
AO,AT,240,1,3,18,1.42,240.0
AW,AT,240,1,7,7,1.67,240.0
AL,AT,240,1,1,16,2.25,216.0
BO,AT,240,0,10,8,1.75,221.0
BM,AT,220,1,7,20,4.5,220.0
AK,AT,240,1,10,22,1.42,240.0
AW,AT,240,0,2,7,1.58,205.0
BD,AT,220,0,12,17,1.67,209.0
AW,AT,220,0,8,5,1.67,152.0
AW,AT,220,0,1,7,1.58,148.0
AW,AT,220,0,2,11,1.58,180.0
AU,AT,240,0,6,21,2.07,237.0
AW,AT,240,1,3,7,1.58,139.0
BH,AT,240,0,12,10,3.17,240.0
AO,AT,220,0,5,18,1.58,209.0
AU,AT,240,1,5,9,2.08,240.0
AF,AT,240,0,11,8,3.58,191.0
AW,AT,220,0,8,12,1.75,220.0
AW,AT,220,1,9,10,1.58,218.0
BQ,AT,240,0,2,22,1.58,240.0
AY,AT,240,0,12,12,2.75,179.0
BO,AT,220,1,4,8,1.58,184.0
AW,AT,220,1,5,6,1.83,150.0
AQ,AT,240,0,6,15,1.58,210.0
AU,AT,240,0,6,21,2.07,240.0
AK,AT,240,0,4,16,1.5,240.0
AO,AT,220,1,4,8,1.42,220.0
AY,AT,240,0,4,11,2.75,240.0
AK,AT,240,0,4,16,1.5,240.0
BD,AT,240,0,4,14,1.67,224.0
BM,AT,240,0,8,9,4.5,172.0
BM,AT,240,1,6,0,4.5,211.0
BE,AT,240,0,7,13,1.42,222.0
AW,AT,220,1,1,9,1.58,153.0
