DepartureStation,ArrivalStation,Capacity,Weekend,Month,Hour,Duration,Passengers
AO,AW,186,0,10,17,1.5,176.0
AX,AW,186,1,8,23,3.75,116.0
BA,AW,180,1,7,12,1.42,180.0
AK,AW,180,0,5,18,1.75,179.0
AX,AW,186,0,8,15,3.75,97.0
BD,AW,180,0,5,21,1.58,180.0
AT,AW,186,1,4,9,1.58,186.0
AO,AW,180,0,7,18,1.67,179.0
AU,AW,186,1,8,15,2.17,186.0
BD,AW,186,0,8,13,1.67,155.0
BM,AW,178,1,12,8,4.75,178.0
AT,AW,186,1,4,16,1.58,186.0
AT,AW,186,1,9,5,1.75,161.0
AK,AW,186,1,6,10,1.67,171.0
AL,AW,180,1,4,21,1.42,149.0
AK,AW,186,0,8,13,1.67,186.0
BN,AW,186,1,4,19,1.5,97.0
AT,AW,186,0,6,20,1.75,186.0
BN,AW,186,0,5,15,1.5,163.0
BC,AW,186,0,10,8,1.58,186.0
BN,AW,186,0,5,21,1.5,186.0
BN,AW,180,1,6,6,1.5,152.0
AK,AW,186,1,4,15,1.67,186.0
AT,AW,186,0,5,7,1.75,186.0
AK,AW,186,0,8,12,1.67,186.0
BH,AW,186,1,4,20,2.83,108.0
AD,AW,186,0,3,6,1.33,133.0
BP,AW,186,1,12,8,1.67,183.0
BD,AW,186,0,11,9,1.58,186.0
BP,AW,186,0,8,13,1.67,186.0
BN,AW,186,1,3,15,1.5,110.0
AK,AW,186,0,3,12,1.67,179.0
BF,AW,180,1,2,21,1.42,180.0
AK,AW,186,1,10,7,1.58,186.0
AB,AW,186,0,6,22,2.0,138.0
BB,AW,180,0,6,21,2.0,122.0
AO,AW,180,0,7,17,1.67,166.0
BN,AW,186,1,2,15,1.5,160.0
AD,AW,186,1,6,20,1.42,186.0
AT,AW,186,0,8,20,1.75,186.0
AD,AW,186,0,7,20,1.42,186.0
BF,AW,180,0,8,22,1.5,166.0
BF,AW,186,0,10,8,1.42,186.0
BN,AW,180,0,2,10,1.5,138.0
BF,AW,186,1,9,8,1.42,186.0
AV,AW,180,1,7,8,1.5,116.0
AK,AW,186,0,8,19,1.5,186.0
BL,AW,186,0,1,9,2.17,186.0
BN,AW,186,0,3,15,1.5,149.0
BJ,AW,186,0,11,22,1.17,150.0
AK,AW,186,1,5,12,1.75,170.0
BE,AW,186,1,10,13,2.17,166.0
AT,AW,186,1,6,18,1.75,186.0
AJ,AW,186,1,9,17,2.5,151.0
AT,AW,186,1,6,5,1.75,186.0
BF,AW,180,0,8,18,1.5,180.0
AT,AW,186,0,11,23,1.58,168.0
AT,AW,186,1,5,9,1.75,176.0
AK,AW,186,1,8,7,1.5,186.0
AO,AW,186,0,12,13,1.58,157.0
AD,AW,186,0,11,21,1.33,171.0
BD,AW,186,0,1,13,1.58,146.0
AT,AW,186,0,10,5,1.67,183.0
AD,AW,186,1,9,20,1.42,186.0
BN,AW,186,1,12,21,1.67,148.0
AK,AW,186,0,9,7,1.42,179.0
AK,AW,186,0,8,20,1.5,183.0
BB,AW,180,0,1,17,2.08,180.0
BP,AW,186,1,8,8,1.67,186.0
BN,AW,180,0,10,6,1.67,171.0
BP,AW,186,0,6,13,1.67,180.0
AK,AW,186,0,12,12,1.58,172.0
AT,AW,186,1,8,16,1.75,185.0
AV,AW,186,0,9,22,1.5,158.0
AE,AW,180,1,5,16,2.75,180.0
AD,AW,186,1,1,6,1.33,145.0
AO,AW,186,1,12,6,1.58,164.0
AO,AW,186,1,1,17,1.42,183.0
BL,AW,186,0,12,21,2.15,151.0
AT,AW,186,1,8,18,1.75,186.0
AD,AW,186,0,7,6,1.42,139.0
AK,AW,180,0,7,18,1.67,180.0
AT,AW,186,1,2,21,1.58,186.0
AK,AW,180,1,10,13,1.5,180.0
BP,AW,180,0,1,8,1.58,180.0
AB,AW,186,0,7,17,2.0,177.0
AY,AW,186,0,12,14,2.42,133.0
AT,AW,180,1,1,17,1.58,180.0
AV,AW,186,0,5,22,1.58,129.0
AT,AW,186,0,5,18,1.75,186.0
AT,AW,180,1,5,20,1.75,180.0
AO,AW,186,0,5,6,1.5,158.0
BL,AW,180,0,12,21,2.15,166.0
AO,AW,186,0,8,17,1.67,186.0
BM,AW,180,0,7,8,3.83,160.0
BM,AW,186,0,6,8,3.83,140.0
AT,AW,180,0,4,16,1.58,180.0
AT,AW,186,0,8,20,1.75,186.0
AT,AW,186,1,5,18,1.75,186.0
AO,AW,186,0,5,6,1.5,186.0
AX,AW,180,1,8,23,3.75,143.0
BD,AW,180,0,4,19,1.58,149.0
AD,AW,186,0,4,6,1.33,154.0
AT,AW,186,0,4,16,1.58,186.0
AK,AW,186,1,12,13,1.58,180.0
AF,AW,186,1,1,16,2.67,186.0
AJ,AW,180,0,9,17,2.5,116.0
AF,AW,186,0,12,22,2.67,183.0
AK,AW,186,0,12,7,1.58,185.0
AT,AW,180,1,7,5,1.75,180.0
AK,AW,186,1,10,14,1.58,186.0
AT,AW,186,1,3,8,1.58,186.0
AV,AW,186,1,10,13,1.5,122.0
BD,AW,186,1,10,22,1.58,186.0
BP,AW,186,1,12,22,1.67,119.0
BP,AW,186,1,5,22,1.75,186.0
BP,AW,186,0,8,13,1.67,186.0
BP,AW,180,0,10,15,1.67,178.0
BP,AW,186,0,10,8,1.67,174.0
AO,AW,186,0,12,20,1.5,151.0
AK,AW,186,0,1,22,1.67,186.0
AD,AW,186,0,6,20,1.42,177.0
BM,AW,180,1,7,8,3.83,152.0
AK,AW,186,0,11,10,1.58,185.0
AT,AW,180,1,11,20,1.58,180.0
AF,AW,186,1,1,16,2.67,160.0
AT,AW,186,0,11,20,1.58,186.0
AJ,AW,180,0,2,20,2.5,180.0
BM,AW,186,1,12,12,4.75,186.0
AY,AW,180,0,12,12,2.42,172.0
AO,AW,186,1,12,20,1.5,185.0
BN,AW,180,0,7,6,1.5,180.0
AT,AW,180,0,3,21,1.58,180.0
AK,AW,186,1,7,13,1.67,184.0
BJ,AW,186,1,11,22,1.17,186.0
BQ,AW,186,0,1,22,2.08,186.0
BN,AW,186,0,6,8,1.5,175.0
AJ,AW,186,0,10,8,2.5,186.0
BN,AW,186,1,11,21,1.67,173.0
BL,AW,180,0,1,18,2.17,180.0
AX,AW,180,0,7,23,3.75,126.0
AO,AW,186,0,9,17,1.58,186.0
BD,AW,186,1,7,19,1.67,186.0
AS,AW,186,0,1,17,2.67,174.0
AD,AW,186,1,11,6,1.33,177.0
AK,AW,186,1,11,19,1.5,186.0
BP,AW,186,0,5,8,1.75,186.0
BF,AW,186,1,10,22,1.42,172.0
AT,AW,186,1,8,23,1.75,186.0
BN,AW,186,0,7,21,1.5,186.0
AO,AW,186,1,1,8,1.42,160.0
AO,AW,186,0,1,17,1.42,186.0
AE,AW,186,0,12,17,2.75,162.0
AO,AW,186,1,1,23,1.42,186.0
BD,AW,186,0,8,13,1.67,176.0
AP,AW,186,1,5,9,3.0,186.0
AT,AW,186,0,3,16,1.58,186.0
AT,AW,186,0,12,22,1.58,186.0
BM,AW,180,0,5,8,3.75,156.0
BF,AW,186,1,4,17,1.42,119.0
AJ,AW,186,1,6,17,2.58,184.0
AV,AW,186,0,3,22,1.5,155.0
AJ,AW,186,0,5,17,2.58,149.0
BA,AW,186,0,11,12,1.5,186.0
BA,AW,186,0,2,12,1.58,172.0
AK,AW,186,1,7,12,1.67,185.0
BN,AW,186,0,1,19,1.5,162.0
AT,AW,186,0,5,16,1.75,186.0
BH,AW,180,0,6,20,3.0,139.0
AT,AW,186,0,7,20,1.75,186.0
BC,AW,186,1,5,8,1.58,186.0
AU,AW,186,0,8,12,2.17,177.0
BF,AW,186,1,12,18,1.42,186.0
AK,AW,180,1,5,10,1.75,164.0
BN,AW,186,1,4,14,1.5,186.0
AK,AW,186,1,8,15,1.58,186.0
AD,AW,186,0,4,21,1.33,170.0
BN,AW,186,0,4,6,1.5,132.0
AK,AW,186,0,5,12,1.75,186.0
BN,AW,186,0,4,6,1.5,166.0
AT,AW,186,0,1,16,1.58,186.0
BN,AW,186,1,8,21,1.75,186.0
AT,AW,180,1,3,21,1.58,180.0
BP,AW,186,0,12,22,1.67,162.0
AD,AW,186,1,9,6,1.42,156.0
AK,AW,180,0,1,6,1.67,142.0
AT,AW,186,1,8,23,1.75,182.0
BM,AW,186,0,7,20,3.83,171.0
AD,AW,186,0,10,21,1.33,155.0
AY,AW,186,1,10,21,2.42,120.0
BN,AW,186,1,7,6,1.5,186.0
BP,AW,186,1,8,8,1.67,186.0
BN,AW,186,0,3,19,1.5,141.0
AD,AW,186,1,2,21,1.33,186.0
BD,AW,186,0,6,22,1.67,166.0
AT,AW,186,0,2,5,1.58,174.0
BN,AW,186,0,3,6,1.5,186.0
BP,AW,180,1,7,22,1.67,180.0
AD,AW,180,1,7,6,1.42,163.0
AE,AW,186,1,11,20,2.75,181.0
AT,AW,186,0,10,15,1.67,186.0
BN,AW,186,0,11,21,1.67,184.0
AV,AW,186,1,1,22,1.5,165.0
BM,AW,186,1,1,16,4.75,132.0
AS,AW,186,0,12,21,2.67,111.0
AK,AW,186,1,7,13,1.67,186.0
BF,AW,180,0,11,22,1.42,145.0
AO,AW,186,0,2,17,1.42,135.0
AY,AW,180,0,12,12,2.42,180.0
BA,AW,186,0,1,12,1.58,167.0
AO,AW,180,1,3,17,1.42,100.0
AT,AW,186,1,7,20,1.75,186.0
BN,AW,180,0,7,6,1.5,180.0
AK,AW,186,0,10,13,1.5,186.0
AT,AW,186,1,9,22,1.67,182.0
BN,AW,186,1,4,6,1.5,180.0
BN,AW,186,1,3,19,1.5,158.0
AP,AW,186,0,9,9,3.0,139.0
AD,AW,180,0,6,20,1.42,161.0
BJ,AW,186,0,1,22,1.17,128.0
AO,AW,186,1,7,6,1.58,135.0
BN,AW,186,0,10,21,1.67,181.0
BM,AW,186,0,3,16,3.75,167.0
AK,AW,186,0,7,19,1.5,186.0
AX,AW,186,0,9,15,3.58,113.0
AT,AW,180,0,7,18,1.75,180.0
AK,AW,186,0,8,7,1.5,186.0
BC,AW,186,0,9,22,1.58,169.0
AK,AW,186,1,6,12,1.67,155.0
AT,AW,186,1,5,18,1.75,186.0
AD,AW,186,1,2,21,1.33,179.0
BD,AW,186,0,1,19,1.58,162.0
BD,AW,186,1,3,13,1.58,186.0
AT,AW,186,0,1,7,1.58,186.0
AJ,AW,186,0,9,20,2.5,94.0
AT,AW,180,1,5,16,1.75,180.0
BC,AW,186,0,11,8,1.58,186.0
AD,AW,180,0,11,21,1.33,121.0
BF,AW,186,0,11,18,1.42,186.0
BF,AW,186,1,4,15,1.42,184.0
AK,AW,186,1,5,11,1.75,170.0
BN,AW,180,1,10,21,1.67,166.0
AX,AW,186,0,6,15,3.75,158.0
BD,AW,186,1,8,22,1.67,147.0
AT,AW,180,0,8,20,1.75,180.0
BN,AW,180,0,4,14,1.5,145.0
AO,AW,186,0,5,21,1.5,155.0
AK,AW,186,1,4,12,1.67,159.0
BP,AW,180,0,4,8,1.58,180.0
BC,AW,180,0,4,9,1.58,165.0
AB,AW,180,1,8,13,2.0,156.0
AO,AW,180,0,5,18,1.5,180.0
AK,AW,186,1,2,18,1.67,149.0
AK,AW,180,1,4,18,1.67,180.0
AD,AW,180,0,4,21,1.33,180.0
AT,AW,180,0,7,5,1.75,172.0
BM,AW,186,0,2,16,4.75,113.0
BJ,AW,180,0,6,22,1.17,180.0
BN,AW,186,0,1,20,1.5,135.0
AF,AW,186,0,3,8,2.67,141.0
AK,AW,180,0,3,10,1.67,171.0
AO,AW,180,1,6,6,1.58,108.0
BN,AW,180,1,2,15,1.5,114.0
AK,AW,180,1,11,7,1.58,180.0
BC,AW,186,1,10,8,1.58,179.0
AU,AW,186,1,8,20,2.17,170.0
AK,AW,180,1,7,13,1.67,177.0
AT,AW,186,0,7,5,1.75,186.0
BN,AW,186,1,8,21,1.75,186.0
BA,AW,186,1,9,12,1.5,186.0
BN,AW,186,0,12,6,1.67,183.0
BJ,AW,186,1,12,8,1.17,125.0
BA,AW,186,0,3,12,1.58,175.0
AD,AW,186,0,11,21,1.33,147.0
BN,AW,186,1,4,6,1.5,167.0
AO,AW,186,0,6,8,1.67,186.0
BF,AW,186,0,6,7,1.5,186.0
AQ,AW,186,0,2,18,2.08,148.0
BE,AW,186,1,10,13,2.17,180.0
AO,AW,186,1,6,17,1.67,186.0
BM,AW,186,0,2,16,4.75,130.0
BN,AW,186,0,6,6,1.5,103.0
AT,AW,180,0,1,21,1.58,180.0
AT,AW,180,0,12,5,1.67,180.0
BF,AW,186,1,7,22,1.5,175.0
AO,AW,186,0,5,17,1.5,164.0
BN,AW,186,1,3,19,1.5,162.0
BP,AW,186,1,2,8,1.58,176.0
BL,AW,180,1,7,17,2.17,180.0
AK,AW,186,1,12,7,1.58,135.0
AT,AW,186,0,8,20,1.75,186.0
BN,AW,186,0,8,21,1.75,182.0
AO,AW,186,0,3,17,1.42,173.0
BA,AW,180,0,2,12,1.58,180.0
BP,AW,186,0,2,8,1.58,186.0
AJ,AW,186,1,10,8,2.5,121.0
AT,AW,186,1,5,5,1.75,186.0
BM,AW,186,1,2,16,4.75,111.0
BB,AW,180,1,7,21,2.0,161.0
AK,AW,180,0,2,15,1.67,180.0
BN,AW,186,1,9,8,1.58,186.0
AK,AW,186,0,6,7,1.67,177.0
AT,AW,186,0,7,14,1.75,186.0
BP,AW,186,0,8,8,1.67,186.0
BJ,AW,186,1,1,22,1.17,138.0
AK,AW,186,1,10,7,1.58,186.0
AT,AW,180,0,7,18,1.75,174.0
BP,AW,186,0,5,8,1.75,186.0
AD,AW,186,0,11,21,1.33,186.0
BD,AW,186,0,6,13,1.67,168.0
AO,AW,186,0,1,18,1.42,184.0
BA,AW,180,1,6,12,1.42,174.0
AE,AW,186,0,5,16,2.75,171.0
AT,AW,186,0,5,17,1.75,186.0
AO,AW,186,0,4,17,1.42,146.0
AK,AW,186,1,6,13,1.67,185.0
BN,AW,186,0,4,19,1.5,126.0
AK,AW,186,0,4,17,1.67,169.0
AL,AW,186,1,5,21,1.42,100.0
AK,AW,186,1,10,13,1.5,170.0
BN,AW,186,0,4,20,1.5,172.0
AB,AW,186,0,5,17,2.0,156.0
BD,AW,186,1,5,13,1.58,161.0
AO,AW,186,1,4,8,1.42,186.0
AT,AW,186,0,10,21,1.58,186.0
AT,AW,186,0,5,9,1.75,186.0
AO,AW,186,1,4,17,1.42,183.0
BM,AW,186,1,4,16,3.75,186.0
AK,AW,186,0,4,12,1.67,186.0
AT,AW,180,1,10,20,1.58,180.0
AD,AW,186,0,3,6,1.33,186.0
BA,AW,186,0,11,12,1.5,175.0
BP,AW,186,1,5,22,1.75,181.0
BC,AW,186,0,8,22,1.67,184.0
BA,AW,186,1,3,12,1.58,166.0
BD,AW,180,1,3,21,1.58,157.0
AT,AW,186,0,7,9,1.75,186.0
AO,AW,186,0,11,17,1.5,186.0
AO,AW,186,1,11,17,1.5,186.0
AO,AW,186,0,7,17,1.67,186.0
AK,AW,186,0,12,7,1.58,128.0
AK,AW,186,0,11,7,1.58,184.0
AV,AW,180,0,3,22,1.5,113.0
BJ,AW,180,1,2,22,1.17,173.0
AD,AW,180,1,6,16,1.42,132.0
AK,AW,186,0,7,19,1.5,186.0
AK,AW,186,0,10,13,1.5,186.0
AD,AW,186,0,5,20,1.33,124.0
AT,AW,186,1,5,20,1.75,186.0
BP,AW,186,0,11,8,1.67,183.0
BD,AW,186,1,3,20,1.58,143.0
BP,AW,186,0,3,8,1.58,151.0
AX,AW,186,0,9,15,3.58,186.0
AK,AW,186,1,3,12,1.67,175.0
AT,AW,180,0,7,20,1.75,180.0
BJ,AW,186,0,6,22,1.17,108.0
AK,AW,186,0,8,20,1.5,178.0
AK,AW,180,0,1,15,1.67,144.0
AK,AW,186,0,12,7,1.58,162.0
AO,AW,186,1,7,17,1.67,184.0
AT,AW,180,1,5,5,1.75,180.0
BM,AW,186,1,2,16,4.75,174.0
BN,AW,180,0,2,19,1.5,161.0
BP,AW,186,1,2,22,1.58,178.0
BN,AW,186,0,1,19,1.5,150.0
AO,AW,186,0,9,6,1.58,186.0
BC,AW,186,1,7,22,1.67,141.0
AK,AW,186,1,8,19,1.5,186.0
BN,AW,186,1,5,6,1.5,151.0
AO,AW,186,1,7,6,1.58,186.0
AV,AW,186,0,12,19,1.5,134.0
AD,AW,186,0,3,21,1.33,124.0
AD,AW,186,0,12,6,1.33,156.0
AO,AW,178,1,12,21,1.5,176.0
AJ,AW,180,1,7,17,2.58,180.0
AT,AW,180,1,9,5,1.75,167.0
AK,AW,180,1,11,14,1.58,161.0
AK,AW,186,0,10,7,1.58,186.0
BD,AW,186,1,11,22,1.58,131.0
AD,AW,180,1,8,20,1.42,134.0
BB,AW,186,0,11,16,2.0,182.0
AE,AW,186,1,1,18,2.83,124.0
BA,AW,180,1,7,12,1.42,178.0
AK,AW,186,0,1,22,1.67,186.0
BD,AW,180,0,3,13,1.58,172.0
AO,AW,180,0,6,6,1.58,136.0
BN,AW,180,0,9,21,1.58,180.0
AK,AW,186,1,12,22,1.5,131.0
BM,AW,186,1,3,16,4.75,127.0
AO,AW,186,1,8,17,1.67,186.0
BF,AW,180,1,11,22,1.42,131.0
BA,AW,186,0,1,12,1.58,158.0
BN,AW,186,0,8,21,1.75,185.0
AT,AW,186,0,3,16,1.58,186.0
AO,AW,186,0,6,17,1.67,186.0
AK,AW,186,0,8,12,1.67,186.0
BP,AW,186,0,12,8,1.67,169.0
AK,AW,186,0,1,12,1.67,167.0
AD,AW,180,0,5,20,1.33,118.0
AT,AW,180,1,9,16,1.75,180.0
AD,AW,180,0,5,20,1.33,178.0
AK,AW,186,1,2,12,1.67,147.0
AT,AW,180,0,9,22,1.67,180.0
AK,AW,186,1,5,12,1.75,186.0
BA,AW,186,0,8,12,1.42,183.0
AB,AW,186,0,8,17,2.0,183.0
AK,AW,178,0,12,18,1.58,144.0
AD,AW,186,0,6,20,1.42,154.0
AT,AW,180,1,4,21,1.58,180.0
AK,AW,186,0,7,13,1.67,186.0
AX,AW,186,0,6,15,3.75,120.0
AT,AW,186,0,4,16,1.58,186.0
AK,AW,186,0,7,18,1.67,186.0
AT,AW,180,1,10,21,1.58,125.0
BN,AW,186,0,9,6,1.58,158.0
BM,AW,178,1,11,8,4.75,176.0
AD,AW,186,0,3,21,1.33,143.0
AO,AW,186,1,8,6,1.58,183.0
BN,AW,180,0,3,6,1.5,180.0
BD,AW,186,0,3,19,1.58,106.0
BP,AW,186,0,12,8,1.67,155.0
AO,AW,186,0,7,6,1.58,156.0
AU,AW,180,0,7,13,2.17,180.0
BN,AW,186,0,7,6,1.5,180.0
BN,AW,186,0,10,21,1.67,170.0
BF,AW,180,0,7,22,1.5,118.0
AQ,AW,180,1,3,18,2.08,165.0
BA,AW,186,0,3,12,1.58,186.0
AF,AW,186,0,3,9,1.67,167.0
BC,AW,186,1,11,22,1.58,186.0
AK,AW,186,0,12,19,1.5,153.0
BN,AW,186,0,9,6,1.58,171.0
BN,AW,186,1,10,19,1.67,153.0
AS,AW,186,1,2,17,2.67,139.0
BH,AW,186,0,8,20,3.0,143.0
AD,AW,186,1,12,6,1.33,129.0
AK,AW,186,0,8,7,1.5,172.0
AD,AW,186,0,3,21,1.33,165.0
AT,AW,186,1,7,20,1.75,186.0
BN,AW,186,0,8,21,1.75,186.0
AK,AW,186,1,1,12,1.67,161.0
AT,AW,180,0,9,5,1.75,180.0
BC,AW,186,0,12,8,1.58,153.0
BN,AW,180,0,2,19,1.5,147.0
BC,AW,186,0,7,22,1.67,128.0
AT,AW,180,0,5,20,1.75,180.0
BM,AW,180,0,5,8,3.75,170.0
AO,AW,186,0,10,17,1.5,186.0
AO,AW,180,1,2,17,1.42,113.0
AO,AW,186,0,5,17,1.5,174.0
AT,AW,186,0,5,5,1.75,185.0
AO,AW,186,0,8,13,1.67,186.0
BN,AW,180,1,9,6,1.58,164.0
BA,AW,186,0,1,12,1.58,186.0
AO,AW,186,0,3,6,1.42,186.0
BD,AW,186,1,8,13,1.67,182.0
AK,AW,186,0,7,19,1.5,182.0
BJ,AW,186,1,5,22,1.23,186.0
BH,AW,186,1,5,20,2.92,185.0
BF,AW,186,1,5,8,1.42,179.0
AT,AW,186,0,4,17,1.58,186.0
AF,AW,186,1,1,12,2.67,186.0
AT,AW,180,0,9,17,1.75,177.0
AS,AW,186,1,1,17,2.67,178.0
BL,AW,186,0,12,21,2.15,175.0
AO,AW,186,0,9,17,1.58,186.0
BD,AW,186,0,7,13,1.67,183.0
AM,AW,186,0,6,16,1.58,132.0
BN,AW,186,0,5,19,1.5,178.0
AO,AW,186,1,9,6,1.58,143.0
BA,AW,180,1,2,12,1.58,160.0
BM,AW,180,0,4,8,3.75,170.0
AD,AW,180,1,5,20,1.33,162.0
BA,AW,186,0,12,12,1.5,126.0
BN,AW,186,0,4,6,1.5,131.0
BF,AW,186,0,4,15,1.42,179.0
AK,AW,186,0,7,7,1.5,163.0
BD,AW,186,0,4,19,1.58,170.0
AB,AW,186,1,7,21,2.0,157.0
AD,AW,186,0,12,17,1.33,127.0
AK,AW,186,1,4,16,1.67,186.0
BC,AW,186,0,5,22,1.57,130.0
AO,AW,186,1,4,6,1.42,171.0
BN,AW,180,0,3,15,1.5,124.0
AT,AW,186,0,7,9,1.75,186.0
BN,AW,186,1,9,8,1.58,138.0
AV,AW,186,1,6,8,1.5,127.0
BM,AW,186,0,11,8,4.75,186.0
BP,AW,186,1,11,8,1.67,155.0
AD,AW,186,0,1,21,1.33,186.0
BA,AW,180,1,1,12,1.58,180.0
BF,AW,186,0,10,18,1.42,186.0
AO,AW,186,0,12,6,1.58,153.0
BM,AW,186,1,2,16,4.75,99.0
BP,AW,186,1,12,8,1.67,159.0
AO,AW,186,0,10,8,1.58,186.0
AO,AW,186,0,10,6,1.58,143.0
BJ,AW,186,0,11,22,1.17,186.0
AO,AW,186,0,6,17,1.67,157.0
BN,AW,180,1,6,21,1.5,180.0
AS,AW,186,1,8,11,2.83,186.0
AT,AW,186,0,1,21,1.58,186.0
AO,AW,186,1,11,6,1.58,186.0
AO,AW,180,0,2,17,1.42,115.0
AO,AW,186,0,7,6,1.58,150.0
BQ,AW,180,0,10,21,2.08,158.0
BF,AW,186,0,6,14,1.5,186.0
AK,AW,186,1,11,7,1.58,185.0
BF,AW,186,0,11,18,1.42,169.0
AD,AW,186,1,8,6,1.42,128.0
AD,AW,186,0,11,6,1.33,166.0
BP,AW,186,1,4,22,1.58,186.0
AK,AW,180,0,6,10,1.67,168.0
BM,AW,186,0,8,13,3.83,181.0
AD,AW,186,1,7,20,1.42,134.0
BQ,AW,186,0,10,21,2.08,184.0
AO,AW,186,0,3,17,1.42,186.0
BN,AW,186,0,11,19,1.67,170.0
AK,AW,186,1,2,11,1.67,186.0
AK,AW,186,1,9,13,1.5,186.0
BM,AW,180,0,9,20,3.83,158.0
AK,AW,186,0,3,12,1.67,186.0
BP,AW,180,1,3,14,1.58,180.0
BN,AW,186,0,7,6,1.5,186.0
BL,AW,186,1,12,17,2.17,147.0
AD,AW,180,0,5,20,1.33,180.0
AO,AW,186,0,12,6,1.58,169.0
AY,AW,180,1,11,9,2.42,151.0
AO,AW,186,0,6,13,1.67,186.0
BN,AW,186,1,8,6,1.75,186.0
BN,AW,186,1,9,6,1.58,158.0
AK,AW,178,1,12,18,1.58,160.0
AX,AW,186,1,11,12,4.5,178.0
BP,AW,186,0,3,12,1.58,181.0
BN,AW,186,0,10,19,1.67,186.0
AT,AW,180,0,6,18,1.75,180.0
BN,AW,180,1,9,6,1.58,180.0
BP,AW,186,1,12,8,1.67,179.0
BP,AW,186,0,12,22,1.67,138.0
BN,AW,186,0,10,21,1.67,160.0
AD,AW,186,0,5,6,1.33,155.0
AD,AW,186,0,2,6,1.33,134.0
BM,AW,180,1,5,13,3.75,180.0
AT,AW,186,0,1,9,1.58,184.0
AT,AW,186,0,3,16,1.58,186.0
AB,AW,186,1,8,12,2.0,157.0
AK,AW,178,1,12,18,1.58,159.0
AK,AW,186,1,5,12,1.75,169.0
AO,AW,186,0,9,17,1.58,186.0
AD,AW,186,0,5,0,1.33,124.0
AK,AW,186,0,8,10,1.67,159.0
AT,AW,186,0,6,5,1.75,186.0
BP,AW,186,1,6,8,1.67,168.0
BN,AW,186,1,5,6,1.5,180.0
BD,AW,186,1,4,13,1.58,166.0
AD,AW,186,1,6,6,1.42,121.0
AD,AW,186,0,4,21,1.33,165.0
BN,AW,186,0,7,21,1.5,145.0
BN,AW,180,0,4,14,1.5,180.0
BF,AW,186,0,8,15,1.5,186.0
AK,AW,186,1,10,13,1.5,186.0
AT,AW,186,0,7,9,1.75,186.0
AO,AW,186,0,11,6,1.58,99.0
AT,AW,186,0,10,18,1.67,186.0
BN,AW,186,0,6,6,1.5,186.0
AO,AW,186,0,9,18,1.58,186.0
BP,AW,186,1,10,8,1.67,186.0
BN,AW,186,1,9,6,1.58,140.0
BP,AW,186,1,3,8,1.58,186.0
BQ,AW,180,0,8,13,2.08,178.0
BN,AW,186,0,6,21,1.5,163.0
AO,AW,186,0,3,17,1.42,186.0
BQ,AW,186,0,8,13,2.08,179.0
AT,AW,186,0,2,18,1.58,186.0
AD,AW,180,1,10,6,1.33,136.0
AD,AW,186,0,4,6,1.33,123.0
AD,AW,186,1,6,6,1.42,98.0
AV,AW,180,1,9,12,1.5,166.0
BN,AW,186,0,10,6,1.67,186.0
AT,AW,186,0,6,18,1.75,186.0
AK,AW,178,0,12,18,1.58,122.0
BC,AW,186,0,7,22,1.67,147.0
AK,AW,186,1,1,22,1.67,186.0
BD,AW,186,0,3,19,1.58,122.0
AT,AW,186,0,11,17,1.67,186.0
AQ,AW,186,1,4,21,2.08,175.0
AK,AW,186,1,9,19,1.42,184.0
AD,AW,180,0,7,6,1.42,149.0
BP,AW,186,1,6,22,1.67,146.0
BC,AW,186,0,3,22,1.58,183.0
BM,AW,178,1,12,8,4.75,178.0
AT,AW,186,1,10,22,1.58,180.0
AT,AW,180,1,9,17,1.75,178.0
AT,AW,186,0,8,20,1.75,186.0
AO,AW,180,0,9,6,1.58,180.0
AD,AW,186,0,11,17,1.33,143.0
AO,AW,180,0,6,13,1.67,180.0
AK,AW,180,0,11,14,1.58,180.0
AS,AW,180,0,3,17,2.67,180.0
BN,AW,186,0,12,21,1.67,154.0
AT,AW,186,0,3,21,1.58,186.0
BN,AW,186,0,2,19,1.5,105.0
BP,AW,186,0,3,22,1.58,142.0
AT,AW,180,0,12,20,1.58,174.0
BN,AW,186,1,5,6,1.5,122.0
AO,AW,186,0,2,6,1.42,179.0
AL,AW,180,1,6,6,1.5,180.0
AK,AW,186,1,10,13,1.5,186.0
AK,AW,180,0,12,12,1.58,136.0
BQ,AW,180,0,9,21,2.08,160.0
BN,AW,180,0,8,6,1.75,180.0
AU,AW,186,1,11,19,2.17,179.0
AX,AW,180,0,7,23,3.75,139.0
AO,AW,186,1,8,13,1.67,186.0
AB,AW,186,0,9,17,2.0,124.0
AK,AW,186,0,10,13,1.5,186.0
AD,AW,186,0,7,20,1.42,148.0
BD,AW,186,0,3,13,1.58,165.0
AK,AW,186,1,5,12,1.75,186.0
BP,AW,186,0,6,17,1.67,140.0
BN,AW,186,0,6,21,1.5,174.0
AO,AW,186,0,4,6,1.42,162.0
BA,AW,180,0,11,18,1.5,180.0
AK,AW,180,0,8,23,1.5,167.0
AK,AW,186,0,7,13,1.67,167.0
AO,AW,180,1,2,17,1.42,180.0
BD,AW,186,0,12,22,1.58,140.0
BA,AW,186,1,12,15,1.5,168.0
BP,AW,186,1,5,8,1.75,186.0
BP,AW,186,1,4,8,1.58,186.0
BB,AW,186,1,6,21,2.0,158.0
AK,AW,186,1,11,14,1.5,159.0
AT,AW,186,1,8,20,1.75,186.0
